X_Axis;Y_Axis;Z_Axis;Sum_Vectors;label
0.51;1.35;0.49;1.53;0
1.06;1.22;0.54;1.7;0
0.9;1.2;0.48;1.58;0
0.56;0.95;0.33;1.16;0
0.81;1.35;0.43;1.63;0
0.69;1.49;0.43;1.7;0
0.61;1.89;0.37;2.02;0
0.5;1.2;0.34;1.35;0
0.46;1.17;0.39;1.32;0
0.61;1.19;0.38;1.4;0
0.59;1.31;0.52;1.52;0
0.57;1.24;0.61;1.5;0
0.42;1.45;0.61;1.63;0
0.46;1.3;0.49;1.46;0
0.48;1.08;0.36;1.24;0
0.48;1.2;0.41;1.36;0
0.62;1.31;0.49;1.54;0
0.63;1.41;0.55;1.64;0
0.74;1.28;0.51;1.57;0
0.66;0.95;0.37;1.22;0
0.54;1.09;0.43;1.3;0
0.4;1.12;0.42;1.27;0
0.54;1.13;0.37;1.31;0
0.58;1.12;0.38;1.32;0
1.06;1.09;0.37;1.57;0
0.95;1.1;0.32;1.49;0
1.05;1.22;0.45;1.67;0
0.93;1.31;0.51;1.68;0
0.9;1.33;0.51;1.68;0
0.72;1.16;0.45;1.44;0
0.99;1.16;0.48;1.6;0
1.36;1.17;0.42;1.84;0
1.3;1.32;0.4;1.9;0
1.15;1.51;0.59;1.99;0
1.05;1.6;0.66;2.03;0
0.73;1.31;0.65;1.64;0
1.11;1.26;0.52;1.77;0
1;1.34;0.48;1.75;0
1.01;1.44;0.55;1.85;0
0.9;1.24;0.58;1.64;0
0.9;1.43;0.62;1.8;0
1.68;1.4;0.6;2.27;0
1.66;1.31;0.59;2.2;0
1.07;1.37;0.63;1.85;0
0.98;1.48;0.66;1.89;0
0.87;1.52;0.72;1.9;0
0.94;1.54;0.71;1.94;0
0.87;1.22;0.65;1.64;0
1.08;1.31;0.77;1.87;0
0.98;1.55;0.74;1.97;0
0.81;1.65;0.69;1.96;0
0.81;1.65;0.69;1.96;0
0.82;1.95;0.81;2.27;0
1.4;1.96;0.83;2.55;0
1.43;1.79;0.7;2.4;0
1.21;1.85;0.76;2.34;0
1.38;1.58;0.68;2.2;0
1.11;2.01;0.9;2.47;0
0.93;2.38;1.02;2.75;0
1.31;2.38;1.05;2.92;0
1.36;2.55;1.04;3.07;0
1.45;2.59;1.05;3.15;0
1.3;2.28;0.88;2.77;0
1.16;2.4;0.94;2.83;0
1.29;2.7;1.11;3.19;0
1.21;2.62;1.1;3.09;0
1.37;2.95;1.22;3.47;0
1.21;2.51;1.05;2.98;0
1.25;2.69;1.17;3.19;0
1.28;2.53;1.04;3.03;0
1.21;1.59;0.71;2.12;0
1.17;1.8;0.82;2.31;0
1.03;1.79;0.81;2.22;0
0.91;2.31;1.04;2.7;0
0.86;2.32;1;2.68;0
0.86;2.39;0.86;2.68;0
1.11;2.73;1.18;3.18;0
1.31;2.8;1.23;3.33;0
1.21;2.71;1.02;3.14;0
1.23;2.55;0.88;2.97;0
1.24;2.7;1.03;3.15;0
1.06;2.45;0.9;2.83;0
0.93;2.31;0.79;2.61;0
0.68;1.7;0.72;1.98;0
0.64;1.43;0.68;1.71;0
0.63;1.42;0.62;1.67;0
0.9;1.42;0.42;1.74;0
1.02;1.8;0.55;2.14;0
0.78;1.21;0.43;1.5;0
0.72;1.28;0.42;1.53;0
0.66;1.24;0.45;1.48;0
0.73;1.23;0.48;1.51;0
0.91;1.43;0.54;1.79;0
0.87;1.33;0.51;1.67;0
0.87;1.33;0.51;1.67;0
0.87;1.29;0.49;1.64;0
0.68;1.06;0.46;1.34;0
0.52;0.95;0.39;1.16;0
0.83;1.19;0.36;1.49;0
0.83;1.19;0.36;1.49;0
1.02;1.18;0.38;1.61;0
0.86;1.01;0.72;1.52;0
0.72;1.32;0.61;1.63;0
0.75;1.62;0.66;1.91;0
0.87;1.66;0.67;2;0
0.66;1.44;0.56;1.68;0
1.12;1.48;0.51;1.93;0
0.89;1.26;0.48;1.62;0
0.61;1.32;0.44;1.52;0
0.73;1.25;0.45;1.52;0
0.84;1.06;0.42;1.42;0
0.8;0.97;0.41;1.32;0
0.75;1.05;0.5;1.39;0
0.68;1;0.54;1.32;0
0.73;1.41;0.6;1.7;0
0.71;1.36;0.59;1.65;0
0.66;1.19;0.45;1.44;0
0.84;1.24;0.53;1.59;0
0.64;1.66;0.65;1.9;0
0.65;1.65;0.56;1.86;0
0.57;1.26;0.43;1.46;0
0.62;1.17;0.47;1.41;0
0.8;1.04;0.48;1.4;0
0.83;1.18;0.52;1.54;0
0.76;1.47;0.59;1.76;0
0.75;1.57;0.65;1.86;0
0.61;1.13;0.47;1.38;0
0.81;0.87;0.44;1.27;0
1.45;1.14;0.34;1.88;0
1.23;1.33;0.35;1.85;0
1.26;1.64;0.58;2.15;0
0.91;1.7;0.53;2;0
0.69;1.3;0.47;1.55;0
0.71;0.95;0.49;1.29;0
0.66;1.08;0.37;1.32;0
0.67;1.26;0.4;1.49;0
0.58;1.3;0.45;1.49;0
0.91;1.05;0.42;1.45;0
0.79;0.79;0.44;1.21;0
1.01;1.07;0.46;1.55;0
0.62;1.23;0.48;1.46;0
0.74;1.2;0.5;1.5;0
0.54;1.06;0.37;1.25;0
0.87;0.99;0.34;1.37;0
0.69;0.89;0.33;1.17;0
0.95;0.9;0.43;1.38;0
0.98;0.97;0.45;1.46;0
0.77;1.12;0.51;1.46;0
0.81;1.39;0.56;1.71;0
0.88;1.53;0.63;1.87;0
0.6;1.25;0.48;1.47;0
0.97;1.03;0.42;1.47;0
1.06;1.13;0.47;1.62;0
0.85;1.11;0.4;1.46;0
0.74;1.1;0.3;1.36;0
0.65;1.19;0.44;1.43;0
0.95;1.12;0.43;1.53;0
0.94;1.31;0.57;1.72;0
0.68;1.35;0.5;1.59;0
0.69;1.45;0.45;1.67;0
0.7;1.4;0.41;1.62;0
1.43;1.36;0.45;2.03;0
1.48;1.2;0.46;1.96;0
1;1.46;0.49;1.84;0
0.87;1.4;0.45;1.71;0
0.77;1.37;0.52;1.66;0
0.76;1.61;0.63;1.89;0
0.79;1.59;0.75;1.93;0
1.34;1.43;0.76;2.11;0
1.18;1.3;0.68;1.88;0
1.02;1.47;0.64;1.9;0
0.93;1.93;0.82;2.3;0
0.9;1.88;0.78;2.22;0
0.89;1.84;0.82;2.2;0
0.95;1.68;0.72;2.06;0
0.8;1.43;0.69;1.78;0
0.82;1.33;0.64;1.7;0
0.95;1.49;0.64;1.88;0
0.87;1.72;0.74;2.07;0
1.12;1.69;0.75;2.16;0
1.04;1.86;0.85;2.29;0
1.07;1.92;0.84;2.36;0
1;1.76;0.75;2.16;0
0.79;1.48;0.61;1.79;0
0.8;1.59;0.72;1.93;0
1.56;1.66;0.72;2.39;0
1.72;1.82;0.83;2.64;0
1.13;1.6;0.8;2.12;0
0.96;1.74;0.83;2.16;0
0.84;1.78;0.79;2.12;0
0.8;2.05;0.9;2.38;0
1.16;2.65;1.11;3.1;0
1.27;2.88;1.17;3.36;0
0.88;2.1;1.31;2.63;0
1.21;2.89;1.45;3.45;0
1.21;2.89;1.45;3.45;0
1.25;2.65;1.2;3.17;0
1.3;2.79;1.21;3.31;0
1.16;2.59;1.01;3.01;0
1.15;2.88;1.14;3.3;0
1.31;2.97;1.2;3.47;0
1.4;3.31;1.39;3.86;0
1.44;3.19;1.32;3.75;0
1.41;3.14;1.26;3.67;0
1.16;2.3;0.96;2.75;0
1.04;2.43;1.13;2.88;0
1.14;2.6;1.11;3.06;0
1.21;2.75;1.21;3.24;0
1.37;2.53;1.02;3.06;0
1.35;2.68;1.14;3.21;0
1.22;2.31;0.99;2.79;0
1.2;2.05;0.9;2.55;0
1.26;2.09;0.92;2.61;0
1.34;2.3;0.83;2.79;0
1.55;2.66;1.05;3.25;0
1.42;2.62;1.03;3.16;0
1.25;2.57;1.07;3.05;0
1.15;2.42;1.01;2.86;0
0.91;1.94;0.84;2.31;0
0.98;1.46;0.76;1.92;0
1.13;2.25;0.9;2.67;0
1.17;2.52;1.02;2.97;0
1.02;2.03;0.82;2.42;0
0.98;1.95;0.81;2.33;0
1.14;2.02;0.77;2.45;0
1.04;1.84;0.75;2.25;0
0.88;2.14;0.89;2.48;0
0.92;2.18;0.91;2.54;0
0.86;2.1;0.74;2.39;0
1.27;1.41;0.55;1.98;0
1.44;1.28;0.47;1.99;0
1.32;1.03;0.53;1.76;0
1.06;1.31;0.51;1.76;0
0.71;1.06;0.32;1.32;0
0.62;0.83;0.25;1.07;0
0.64;0.88;0.4;1.17;0
1.13;1;0.46;1.58;0
0.94;1.63;0.61;1.98;0
0.96;1.83;0.66;2.17;0
0.79;1.67;0.61;1.95;0
0.84;1.38;0.49;1.69;0
0.69;1.08;0.31;1.33;0
0.63;1.08;0.35;1.3;0
0.93;1.25;0.46;1.62;0
1;1.48;0.55;1.87;0
0.75;1.34;0.45;1.6;0
0.65;1.33;0.44;1.55;0
0.84;1.59;0.6;1.9;0
0.93;1.43;0.5;1.78;0
0.95;1.31;0.56;1.72;0
0.89;1.38;0.61;1.76;0
0.7;1.5;0.58;1.76;0
0.51;1.32;0.48;1.5;0
0.64;1.23;0.41;1.45;0
0.7;1.18;0.43;1.44;0
0.95;0.98;0.39;1.42;0
0.94;1.11;0.42;1.52;0
0.81;1.39;0.56;1.7;0
0.68;1.37;0.52;1.62;0
0.92;1.34;0.53;1.71;0
1.26;1.33;0.57;1.92;0
0.97;1.44;0.6;1.84;0
0.93;1.2;0.5;1.6;0
0.88;1.24;0.49;1.6;0
0.76;1.35;0.51;1.64;0
0.84;1.31;0.45;1.62;0
1.02;1.2;0.54;1.66;0
0.97;1.4;0.6;1.81;0
0.83;1.5;0.58;1.81;0
0.61;1.13;0.41;1.35;0
0.62;1.1;0.39;1.32;0
0.64;1.17;0.38;1.39;0
0.69;1.07;0.36;1.33;0
0.79;1.18;0.38;1.47;0
0.79;1.31;0.37;1.58;0
0.58;1.31;0.43;1.5;0
0.44;1.08;0.4;1.24;0
0.51;1.23;0.5;1.43;0
0.6;1.17;0.45;1.4;0
0.64;1.13;0.45;1.38;0
0.48;1.01;0.41;1.19;0
1.25;1.03;0.37;1.67;0
0.97;1.14;0.34;1.54;0
0.94;1.19;0.37;1.56;0
1.07;1.13;0.36;1.6;0
1.14;1.04;0.38;1.59;0
1.27;1.02;0.43;1.69;0
1.27;0.78;0.59;1.6;0
0.98;1.05;0.51;1.53;0
1.21;1.21;0.41;1.76;0
0.94;1.15;0.39;1.54;0
1.18;1.08;0.51;1.68;0
1.34;1.53;0.28;2.06;0
1.01;1.5;0.38;1.86;0
0.82;1.42;0.47;1.71;0
0.63;1.2;0.54;1.46;0
0.95;1.15;0.48;1.57;0
1.26;1.17;0.44;1.77;0
0.9;1.04;0.6;1.51;0
0.49;1.06;0.59;1.31;0
0.38;0.97;0.47;1.15;0
0.44;0.81;0.42;1.02;0
1.14;0.9;0.34;1.5;0
1.14;0.9;0.34;1.5;0
1.02;1.1;0.39;1.55;0
0.77;1.22;0.42;1.5;0
0.65;1.14;0.42;1.38;0
0.58;1.02;0.39;1.24;0
1.01;1.06;0.35;1.51;0
0.71;1.24;0.41;1.49;0
0.65;1.32;0.43;1.54;0
0.68;1.37;0.49;1.6;0
0.66;1.27;0.36;1.48;0
0.86;1.1;0.34;1.44;0
1.08;1.1;0.43;1.61;0
1.22;0.83;0.35;1.52;0
1.19;1.01;0.34;1.6;0
0.88;1.17;0.35;1.51;0
0.72;1.24;0.4;1.49;0
0.77;1.26;0.4;1.53;0
0.83;1.4;0.51;1.71;0
0.71;1.31;0.46;1.56;0
0.65;1.22;0.41;1.45;0
0.97;1.24;0.42;1.64;0
0.8;1.36;0.47;1.65;0
0.8;1.41;0.56;1.72;0
1.13;1.21;0.65;1.78;0
1;1.38;0.68;1.84;0
0.82;1.35;0.65;1.72;0
0.7;1.23;0.64;1.55;0
0.73;1.6;0.71;1.9;0
0.73;1.76;0.74;2.05;0
0.71;1.8;0.76;2.08;0
0.8;2.11;0.92;2.44;0
0.87;2.21;0.94;2.56;0
0.87;2.2;0.96;2.56;0
0.93;2.25;1.01;2.64;0
0.9;2.29;0.97;2.65;0
0.94;2.27;0.92;2.63;0
1.07;2.47;0.97;2.87;0
1.3;2.75;1.09;3.23;0
1.38;2.68;1.07;3.2;0
1.38;3.01;1.23;3.53;0
1.19;2.71;1.13;3.17;0
1.15;2.66;1.11;3.1;0
1.53;2.92;1.33;3.56;0
1.78;3.27;1.34;3.96;0
1.54;2.53;1.14;3.18;0
1.79;3.01;1.33;3.75;0
1.65;2.82;1.29;3.52;0
1.52;2.46;1.09;3.09;0
1.57;2.8;1.21;3.43;0
1.68;3.08;1.3;3.75;0
1.7;3.07;1.3;3.74;0
1.45;2.84;1.23;3.42;0
1.3;2.91;1.26;3.43;0
1.35;2.64;1.15;3.18;0
1.36;2.65;1.15;3.19;0
1.47;2.78;1.15;3.36;0
1.61;3.22;1.37;3.85;0
1.29;2.7;1.1;3.19;0
1.06;2.18;0.91;2.6;0
1.08;1.97;0.8;2.39;0
1.11;2.23;0.93;2.66;0
1.03;2.26;0.8;2.61;0
0.94;2.5;0.96;2.84;0
1.04;2.66;1.04;3.04;0
1.07;2.26;0.86;2.65;0
1.09;1.99;0.77;2.4;0
1.03;1.68;0.69;2.09;0
0.91;2.25;0.99;2.62;0
1.02;2.42;1.05;2.83;0
1.01;2.34;0.95;2.72;0
0.93;1.84;0.73;2.2;0
0.65;1.27;0.42;1.49;0
0.66;0.95;0.32;1.2;0
0.66;1.14;0.52;1.42;0
1.05;1.23;0.56;1.71;0
1.27;0.76;0.37;1.53;0
1.2;0.65;0.41;1.43;0
0.84;0.93;0.45;1.34;0
0.82;1.19;0.43;1.51;0
0.88;1.36;0.44;1.68;0
0.87;1.44;0.49;1.76;0
0.81;1.42;0.36;1.68;0
0.59;1.1;0.39;1.31;0
0.71;1.29;0.39;1.53;0
0.82;1.12;0.38;1.44;0
0.83;1.24;0.46;1.57;0
0.76;1.33;0.48;1.61;0
0.68;1.37;0.47;1.6;0
0.69;1.33;0.47;1.57;0
0.71;1.49;0.57;1.74;0
0.87;1.49;0.61;1.84;0
1.01;1.53;0.63;1.94;0
0.95;1.4;0.57;1.79;0
0.83;1.36;0.55;1.69;0
0.81;1.17;0.45;1.49;0
0.93;1.48;0.53;1.83;0
0.79;1.53;0.49;1.79;0
1.22;1.34;0.47;1.88;0
0.92;1.4;0.52;1.75;0
1.09;1.26;0.44;1.72;0
1.27;1.12;0.44;1.75;0
0.89;1.12;0.47;1.51;0
0.91;1.19;0.53;1.59;0
0.84;1.24;0.47;1.57;0
0.72;1.29;0.49;1.56;0
0.77;1.35;0.43;1.62;0
0.78;1.21;0.41;1.51;0
1.2;1.38;0.55;1.91;0
0.97;1.54;0.58;1.92;0
1.01;1.46;0.53;1.86;0
0.84;1.39;0.51;1.71;0
0.61;1.15;0.44;1.37;0
1.02;1.01;0.35;1.48;0
1.48;1.06;0.4;1.87;0
1.13;1.34;0.3;1.78;0
0.93;1.27;0.4;1.63;0
0.55;1.01;0.42;1.23;0
0.41;0.76;0.37;0.95;0
0.7;0.86;0.38;1.18;0
1.08;0.95;0.34;1.48;0
0.95;1.04;0.44;1.48;0
0.65;1.26;0.5;1.51;0
0.63;1.34;0.52;1.58;0
0.75;1.12;0.46;1.43;0
0.74;1.36;0.42;1.61;0
0.61;1.3;0.46;1.51;0
0.53;1.33;0.51;1.53;0
0.44;0.99;0.56;1.22;0
0.53;0.89;0.46;1.14;0
0.54;0.91;0.4;1.14;0
0.5;0.93;0.37;1.12;0
0.6;1.15;0.38;1.36;0
0.64;1.21;0.39;1.43;0
0.56;1.09;0.4;1.3;0
0.47;1.06;0.39;1.23;0
0.47;1.24;0.44;1.4;0
0.47;1.24;0.44;1.4;0
0.59;1.27;0.42;1.47;0
0.65;1.42;0.49;1.64;0
0.43;1.32;0.49;1.48;0
0.32;1.18;0.44;1.3;0
0.56;1.08;0.4;1.29;0
0.5;1.02;0.39;1.2;0
0.56;0.92;0.31;1.13;0
0.43;0.71;0.25;0.87;0
0.55;1.09;0.29;1.26;0
0.69;1.47;0.55;1.72;0
0.68;1.44;0.55;1.69;0
0.56;1.47;0.55;1.67;0
0.54;1.36;0.55;1.57;0
0.56;1.19;0.5;1.41;0
0.58;1.15;0.55;1.4;0
0.68;1.41;0.52;1.65;0
0.7;1.38;0.51;1.64;0
0.76;1.45;0.59;1.74;0
0.77;1.4;0.63;1.72;0
0.69;1.47;0.77;1.8;0
0.66;1.44;0.79;1.78;0
0.77;1.57;0.68;1.88;0
0.82;1.58;0.65;1.9;0
0.92;1.75;0.68;2.09;0
0.87;1.7;0.68;2.03;0
0.89;1.73;0.69;2.06;0
0.86;1.67;0.71;2.01;0
0.85;1.58;0.73;1.94;0
1.13;1.44;0.69;1.96;0
0.95;1.24;0.58;1.67;0
1.22;1.23;0.59;1.84;0
0.89;1.51;0.71;1.9;0
0.78;1.51;0.78;1.87;0
1.05;1.84;0.83;2.28;0
1.58;1.6;0.73;2.37;0
1.34;1.67;0.83;2.3;0
1.04;1.22;0.85;1.82;0
0.82;1.46;0.74;1.84;0
0.9;1.65;0.77;2.03;0
0.87;1.71;0.74;2.06;0
0.87;1.88;0.83;2.23;0
1.34;1.95;0.81;2.5;0
1.24;1.9;0.83;2.42;0
1.14;2.31;0.97;2.76;0
1.29;2.75;1.16;3.25;0
1.09;2.43;1;2.85;0
1.67;2.48;1.03;3.16;0
1.37;2.24;0.93;2.79;0
1.33;2.31;0.99;2.85;0
1.29;2.4;0.97;2.9;0
1.4;2.94;1.31;3.51;0
1.28;2.88;1.2;3.37;0
1.66;2.92;1.3;3.61;0
1.73;3.36;1.44;4.04;0
1.85;3.54;1.51;4.27;0
1.56;2.9;1.19;3.5;0
1.35;2.79;1.11;3.3;0
1.29;2.57;1.08;3.08;0
1.23;2.32;1;2.81;0
1.37;2.37;1.08;2.95;0
1.5;2.72;1.17;3.32;0
1.42;2.61;1.01;3.14;0
1.42;2.61;1.01;3.14;0
1.09;2.41;0.98;2.82;0
1.12;2.46;0.98;2.88;0
1.3;2.56;1.09;3.07;0
1.37;2.6;1.1;3.14;0
1.52;2.96;1.22;3.55;0
1.29;2.75;1.17;3.26;0
1.05;1.8;0.87;2.26;0
0.88;1.35;0.77;1.79;0
0.81;1.36;0.77;1.76;0
0.71;1.1;0.8;1.53;0
0.95;2.15;1.01;2.56;0
0.88;2.51;1.1;2.88;0
0.87;2.6;0.99;2.91;0
0.85;1.9;0.86;2.25;0
0.94;1.65;0.75;2.04;0
0.99;1.75;0.72;2.14;0
1.18;2.21;0.88;2.66;0
1.15;2.25;0.88;2.68;0
1.06;2.39;0.76;2.73;0
0.84;1.89;0.63;2.17;0
0.64;1.4;0.45;1.61;0
0.6;1.22;0.48;1.45;0
0.66;1.25;0.44;1.48;0
0.77;1.21;0.42;1.5;0
0.72;0.84;0.31;1.15;0
0.76;0.9;0.37;1.24;0
0.71;1.06;0.39;1.34;0
0.71;1.22;0.51;1.51;0
0.75;1.11;0.48;1.43;0
0.86;1.1;0.42;1.46;0
0.71;1.18;0.32;1.42;0
0.55;1.01;0.39;1.22;0
0.55;0.76;0.29;0.98;0
0.66;1.07;0.41;1.32;0
0.72;1.21;0.5;1.5;0
0.77;1.24;0.51;1.55;0
0.94;1.36;0.51;1.73;0
0.84;1.27;0.52;1.61;0
0.79;1.31;0.54;1.63;0
0.8;1.31;0.56;1.64;0
0.88;1.56;0.58;1.89;0
1.22;1.52;0.51;2.02;0
0.87;1.35;0.44;1.67;0
0.71;1.41;0.49;1.65;0
0.68;1.37;0.56;1.63;0
0.76;1.17;0.57;1.51;0
1.3;1.3;0.56;1.93;0
1.44;1.26;0.52;1.98;0
0.97;1.36;0.58;1.77;0
0.87;1.71;0.69;2.04;0
0.8;1.72;0.65;2.01;0
0.75;1.42;0.55;1.7;0
0.76;1.28;0.49;1.57;0
0.7;1.21;0.48;1.48;0
0.66;1.37;0.43;1.58;0
0.71;1.64;0.56;1.87;0
0.84;1.55;0.6;1.87;0
1.01;1.3;0.59;1.75;0
0.93;1.28;0.5;1.66;0
0.81;1.44;0.49;1.73;0
0.54;1.25;0.47;1.45;0
0.54;1.22;0.4;1.39;0
0.59;1.25;0.5;1.47;0
0.72;1.06;0.47;1.36;0
1.2;1.07;0.46;1.67;0
1.01;1.14;0.41;1.58;0
0.73;1.7;0.45;1.91;0
0.73;1.38;0.41;1.62;0
0.68;0.86;0.39;1.17;0
0.59;1.18;0.37;1.37;0
0.8;0.68;0.36;1.11;0
0.85;0.92;0.31;1.29;0
0.84;1.25;0.39;1.56;0
0.7;1.39;0.41;1.61;0
0.73;1.18;0.45;1.46;0
0.81;1.37;0.45;1.65;0
0.86;1.54;0.51;1.84;0
1.15;1.22;0.49;1.75;0
0.94;1.09;0.44;1.51;0
1.08;1;0.4;1.53;0
0.73;1.18;0.35;1.43;0
0.72;1.07;0.39;1.35;0
0.69;0.78;0.45;1.14;0
0.69;0.61;0.38;1;0
0.68;1.17;0.34;1.4;0
0.59;1.39;0.38;1.56;0
0.54;1.08;0.54;1.32;0
0.49;1.19;0.56;1.41;0
0.42;1.62;0.53;1.76;0
0.37;1.27;0.46;1.41;0
0.41;1.09;0.42;1.24;0
1.09;1.34;0.46;1.79;0
1.18;1.33;0.43;1.83;0
0.94;1.29;0.41;1.65;0
0.8;1.25;0.37;1.53;0
0.77;1.31;0.35;1.56;0
0.8;1.51;0.54;1.8;0
0.72;1.46;0.53;1.71;0
0.74;1.48;0.58;1.76;0
0.85;1.53;0.61;1.86;0
0.91;1.56;0.56;1.89;0
0.84;1.4;0.5;1.71;0
0.86;1.58;0.62;1.91;0
0.77;1.5;0.57;1.78;0
0.72;1.51;0.58;1.77;0
0.88;1.59;0.61;1.92;0
0.98;1.7;0.68;2.08;0
0.88;1.56;0.65;1.91;0
0.87;1.52;0.66;1.87;0
0.88;1.24;0.64;1.65;0
0.77;1.69;0.79;2.02;0
0.88;1.46;0.8;1.88;0
0.96;1.92;0.95;2.35;0
0.85;1.82;0.88;2.2;0
0.92;1.5;0.71;1.9;0
1.25;1.33;0.69;1.95;0
1.06;1;0.75;1.64;0
0.87;1.06;0.72;1.55;0
0.9;1.66;0.81;2.06;0
1.31;1.8;0.84;2.39;0
1.44;1.9;0.87;2.53;0
1.4;2.02;0.93;2.63;0
1.25;2.1;0.94;2.62;0
1.05;2.06;0.94;2.5;0
1.01;2.38;1.07;2.81;0
1.11;2.5;1.09;2.95;0
1.1;2.5;1.07;2.93;0
1.13;2.57;1.07;3.01;0
1.29;2.76;1.1;3.24;0
1.19;2.58;1.04;3.03;0
1.08;2.58;1.06;2.99;0
1.21;2.69;1.11;3.15;0
1.23;2.65;1.07;3.11;0
1.36;2.81;1.16;3.33;0
1.42;2.99;1.21;3.53;0
1.17;2.35;0.86;2.77;0
1.15;2.72;1.18;3.18;0
1.44;2.72;1.15;3.29;0
1.31;2.63;1.1;3.15;0
1.14;2.56;1.08;3.01;0
1.11;2.72;1.12;3.15;0
1.16;2.96;1.25;3.42;0
1.15;2.77;1.14;3.21;0
1.06;2.33;1;2.75;0
1.15;2.17;0.97;2.65;0
1.41;2.5;1.04;3.05;0
1.29;2.47;0.9;2.93;0
1.4;2.87;1.09;3.38;0
1.31;2.75;1.09;3.24;0
1.31;2.51;0.98;3;0
1.19;2.2;0.83;2.63;0
1.14;1.93;0.81;2.39;0
1.06;1.7;0.82;2.17;0
1.32;2.27;0.95;2.79;0
1.29;2.43;1.02;2.93;0
1.14;2.81;1.13;3.24;0
0.99;2.59;0.96;2.94;0
0.98;2.34;0.82;2.67;0
0.97;2.25;0.77;2.57;0
1.01;2.32;0.87;2.67;0
1.15;2.58;0.91;2.97;0
1.05;2.55;0.87;2.89;0
0.78;1.97;0.81;2.27;0
0.78;1.84;0.81;2.16;0
1.05;2.01;0.79;2.4;0
1.05;1.59;0.65;2.02;0
0.88;1.37;0.58;1.73;0
0.92;1.24;0.4;1.6;0
1.12;1.21;0.43;1.71;0
1.16;0.68;0.38;1.4;0
0.93;0.86;0.44;1.35;0
0.68;1.02;0.45;1.31;0
0.67;1.33;0.53;1.58;0
0.74;1.37;0.51;1.64;0
0.81;1.3;0.53;1.62;0
0.81;1.16;0.51;1.5;0
0.91;0.93;0.34;1.35;0
0.95;1;0.34;1.42;0
0.98;1.07;0.35;1.49;0
0.75;1.22;0.42;1.49;0
0.61;1.05;0.38;1.27;0
0.66;0.97;0.36;1.23;0
0.72;0.73;0.34;1.09;0
0.83;1.16;0.41;1.49;0
0.78;1.29;0.39;1.56;0
0.79;1.12;0.95;1.66;0
0.79;1.27;0.77;1.68;0
0.86;1.46;0.64;1.82;0
0.88;1.43;0.61;1.79;0
1.01;1.5;0.67;1.93;0
0.88;1.36;0.62;1.74;0
0.79;1.14;0.57;1.5;0
0.65;1.29;0.48;1.52;0
0.76;1.17;0.48;1.47;0
0.81;0.82;0.39;1.22;0
0.75;1.23;0.42;1.5;0
0.79;1.47;0.57;1.76;0
0.76;1.54;0.56;1.81;0
0.76;1.69;0.59;1.94;0
0.85;1.77;0.6;2.06;0
0.83;1.43;0.59;1.75;0
0.83;1.43;0.59;1.75;0
0.76;1.47;0.48;1.73;0
0.64;1.45;0.52;1.67;0
0.64;1.28;0.55;1.54;0
0.74;1.38;0.57;1.67;0
0.52;1.34;0.55;1.54;0
0.49;0.94;0.45;1.15;0
0.64;1.02;0.38;1.26;0
0.67;1.07;0.34;1.31;0
0.63;0.94;0.35;1.19;0
0.62;0.96;0.41;1.22;0
0.63;1.21;0.48;1.45;0
0.64;1.2;0.41;1.42;0
0.65;1.25;0.43;1.48;0
0.71;1.22;0.4;1.47;0
0.75;1.14;0.45;1.44;0
0.8;1.24;0.42;1.54;0
0.82;1.2;0.4;1.51;0
0.76;1.12;0.37;1.41;0
0.56;0.83;0.42;1.09;0
0.56;1.14;0.47;1.36;0
0.48;1.18;0.49;1.37;0
0.68;1.12;0.48;1.4;0
0.67;1.1;0.42;1.36;0
0.68;1.11;0.46;1.38;0
1.01;0.97;0.38;1.45;0
1.16;1.09;0.35;1.63;0
1.11;1.05;0.31;1.56;0
0.82;0.88;0.39;1.27;0
0.78;1;0.41;1.34;0
0.93;1.14;0.47;1.55;0
1.08;1.03;0.47;1.57;0
0.77;1.1;0.47;1.43;0
0.62;1.26;0.46;1.48;0
0.6;1.07;0.41;1.29;0
0.65;1.16;0.46;1.41;0
1.06;0.93;0.37;1.46;0
1.2;1.19;0.48;1.76;0
0.98;1.58;0.65;1.97;0
0.97;1.72;0.69;2.1;0
0.67;1.37;0.54;1.61;0
1.09;1.18;0.46;1.68;0
0.9;1.02;0.39;1.42;0
0.78;1.27;0.46;1.56;0
0.98;1.09;0.36;1.51;0
0.98;1.09;0.36;1.51;0
1.16;1.24;0.51;1.78;0
1.32;1.14;0.46;1.81;0
1.16;1.34;0.48;1.84;0
0.95;1.42;0.5;1.78;0
0.71;1.29;0.41;1.53;0
0.71;1.24;0.4;1.49;0
1.22;1.07;0.35;1.66;0
1.14;1.05;0.33;1.59;0
1.03;1.19;0.35;1.61;0
0.93;1.27;0.36;1.62;0
0.92;1.26;0.53;1.65;0
1.09;1.26;0.52;1.74;0
1.42;1.22;0.52;1.94;0
1.42;1.16;0.52;1.91;0
1.25;1.25;0.48;1.83;0
1.34;1.4;0.51;2;0
0.92;1.52;0.56;1.87;0
0.83;1.43;0.53;1.74;0
1.63;1.29;0.59;2.16;0
1.08;1.21;0.57;1.72;0
0.92;1.15;0.64;1.61;0
0.99;1.51;0.71;1.94;0
0.92;1.56;0.68;1.93;0
1.03;1.64;0.72;2.07;0
0.99;1.67;0.71;2.07;0
1;1.61;0.68;2.02;0
1.23;1.46;0.64;2.02;0
1.55;1.39;0.61;2.17;0
